DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NL,2021,-14.8,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NL,2022,178.68,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NL,2023,22.95,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NL,2024,3.7,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NO,2021,-6.18,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NO,2022,261.13,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NO,2023,27.86,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,NO,2024,16.49,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2019,5.3,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2020,-70.44,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2021,12.29,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2022,141.16,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2023,20.56,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PL,2024,9.42,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2019,5.02,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2020,-76.7,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2021,49.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2022,159.58,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2023,18.67,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,PT,2024,6.39,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RO,2019,-4.83,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RO,2022,92.49,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RO,2023,25.94,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RO,2024,14.44,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RS,2021,98.02,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RS,2022,56.38,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RS,2023,18.14,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,RS,2024,10.12,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2019,-1.78,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2020,-71.44,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2021,31.94,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2022,123.91,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2023,17.96,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SE,2024,19.22,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SI,2020,-76.81,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SI,2021,37.75,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SI,2022,133.27,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SI,2023,21.58,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SI,2024,10,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2019,6.15,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2020,-67.46,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2021,-28.52,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2022,180,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2023,27.71,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,SK,2024,4.03,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2019,24.79,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2020,-67.11,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2021,123.18,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2022,63.32,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2023,-14.09,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551,TR,2024,10.06,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2019,2.38,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2020,-62.58,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2021,133.29,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2022,29.4,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2023,58.97,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AL,2024,55.05,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2019,3.54,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2020,-54.81,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2021,-12.18,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2022,106.11,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2023,18.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,AT,2024,4.73,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2019,2.46,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2020,-72.34,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2021,25.51,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2022,153.47,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2023,12.89,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BE,2024,3.86,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2019,4.02,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2020,-71.09,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2021,61,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2022,62.17,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2023,17.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,BG,2024,4.1,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CH,2019,0.88,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CH,2022,109.23,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CH,2023,26.91,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CH,2024,5.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2019,0.89,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2020,-80.21,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2021,163.82,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2022,54.82,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2023,16.69,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CY,2024,19.43,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2019,2.63,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2020,-74.43,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2021,-7.7,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2022,185.77,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2023,30.17,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,CZ,2024,9.61,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2019,1.79,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2020,-68.53,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2021,-6.11,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2022,143.59,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2023,22.3,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DE,2024,7.8,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2019,1.81,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2020,-70.64,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2021,30.81,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2022,154.02,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2023,10.27,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,DK,2024,9.27,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2019,2.62,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2020,-72.2,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2021,36.23,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2022,125.55,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2023,24.35,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA,2024,6.32,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA19,2019,2.62,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA19,2020,-72.2,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA19,2021,36.23,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA19,2022,125.55,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA20,2023,18.25,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EA20,2024,6.32,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2019,5.27,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2020,-70,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2021,-16.76,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2022,160.66,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2023,13.83,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EE,2024,11.09,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2019,2.95,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2020,-78.09,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2021,125.31,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2022,86.86,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2023,13.74,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EL,2024,4.19,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2019,2.98,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2020,-80.23,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2021,91.81,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2022,143.34,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2023,15.42,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,ES,2024,7.66,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU25,2019,2.98,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2007,2019,2.94,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2019,2.72,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2020,-71.98,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2021,36.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2022,120.47,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2023,18.48,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU27_2020,2024,6.76,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,EU28,2019,2.99,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2019,2.05,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2020,-72.78,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2021,-9.89,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2022,163.64,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2023,20.36,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FI,2024,13.41,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2019,-1.76,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2020,-69.87,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2021,31,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2022,127.01,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2023,15.56,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,FR,2024,2.21,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2019,4.29,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2020,-68.04,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2021,91.89,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2022,44.01,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2023,9.99,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HR,2024,3.11,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2019,3.76,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2020,-77.85,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2021,36.73,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2022,139.86,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2023,22.44,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,HU,2024,11.42,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2019,-0.36,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2020,-78.46,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2021,4.62,e,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2022,261.21,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2023,43.77,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IE,2024,9.59,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IS,2020,-77.04,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IS,2021,82.83,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IS,2022,114.21,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IS,2023,18.12,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2019,2.87,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2020,-74.6,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2021,62.93,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2022,104.76,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2023,23.22,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,IT,2024,8.95,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2019,15.04,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2020,-40.52,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2021,21.26,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2022,42.47,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2023,13.48,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LI,2024,2.96,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2019,11.08,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2020,-73.6,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2021,-1.21,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2022,127.47,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2023,19.14,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LT,2024,5.81,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2019,3.97,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2020,-60.1,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2021,44.33,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2022,65.68,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2023,11.13,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LU,2024,8.49,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LV,2019,1.07,,
ESTAT:TOUR_OCC_ARNAT(1.0),24/04/26 23:00:00,A,FOR,PCH_PRE,I551-I553,LV,2020,-63.26,,
